#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 03 17 06 50 180  0.0  0.0  0.06 99.00  8.41 999 1027.5 -13.6 999.0 999.0 99.0 99.00
2013 03 17 07 50 180  0.0  0.0  0.05 99.00  7.88 999 1027.9 -13.9 999.0 999.0 99.0 99.00
2013 03 17 08 50 180  0.0  0.0  0.03 99.00  6.90 999 1027.8 -14.4 999.0 999.0 99.0 99.00
2013 03 17 09 50 180  0.0  0.1  0.06 99.00  8.85 999 1027.4 -14.9 999.0 999.0 99.0 99.00
2013 03 17 10 50 180  0.0  0.0  0.04 99.00  7.18 999 1027.5 -15.0 999.0 999.0 99.0 99.00
2013 03 17 11 50 180  0.0  0.0  0.08 99.00  9.97 999 1027.3 -15.0 999.0 999.0 99.0 99.00
2013 03 17 12 50 180  0.0  0.3  0.05 99.00  8.21 999 1027.6 -16.6 999.0 999.0 99.0 99.00
2013 03 17 13 50 180  0.0  0.0  0.06 99.00  8.82 999 1027.4 -19.0 999.0 999.0 99.0 99.00
2013 03 17 14 50 180  0.0  0.3  0.05 99.00  8.33 999 1027.0 -15.9 999.0 999.0 99.0 99.00
2013 03 17 15 50 180  0.0  0.0 99.00 99.00 99.00 999 1026.6 -11.1 999.0 999.0 99.0 99.00
2013 03 17 16 50 180  0.0  0.0  0.04 99.00  7.50 999 1026.0  -7.8 999.0 999.0 99.0 99.00
2013 03 17 17 50 180  0.0  0.0  0.07 99.00  9.39 999 1024.6  -4.0 999.0 999.0 99.0 99.00
2013 03 17 18 50 180  0.0  0.0  0.06 99.00  8.05 999 1023.7  -2.9 999.0 999.0 99.0 99.00
2013 03 17 19 50 180  0.0  0.2  0.05 99.00  8.18 999 1021.8  -1.1 999.0 999.0 99.0 99.00
2013 03 17 20 50 180  0.0  0.1  0.03 99.00  6.64 999 1020.8  -1.0 999.0 999.0 99.0 99.00
2013 03 17 21 50 180  0.0  0.2  0.04 99.00  7.31 999 1019.5  -2.7 999.0 999.0 99.0 99.00
2013 03 17 22 50 180  0.0  0.0  0.09 99.00  9.91 999 1018.9  -3.9 999.0 999.0 99.0 99.00
2013 03 17 23 50 180  0.0  0.0  0.09 99.00  9.95 999 1018.4  -4.9 999.0 999.0 99.0 99.00
2013 03 18 00 50 180  0.0  0.1  0.04 99.00  6.94 999 1017.9  -4.8 999.0 999.0 99.0 99.00
2013 03 18 01 50 180  0.0  1.4  0.05 99.00  8.10 999 1017.2  -3.4 999.0 999.0 99.0 99.00
2013 03 18 02 50 180  0.0  0.1  0.07 99.00  8.89 999 1016.4  -4.3 999.0 999.0 99.0 99.00
2013 03 18 03 50 180  0.0  0.0  0.05 99.00  8.07 999 1016.0  -5.0 999.0 999.0 99.0 99.00
2013 03 18 04 50 180  0.0  0.0  0.07 99.00  9.06 999 1015.2  -5.0 999.0 999.0 99.0 99.00
2013 03 18 05 50 180  0.0  0.1  0.05 99.00  8.09 999 1014.7  -4.7 999.0 999.0 99.0 99.00
2013 03 18 06 50 165  0.2  2.2  0.07 99.00  8.83 999 1013.6  -4.3 999.0 999.0 99.0 99.00
2013 03 18 07 50 180  0.0  0.6 99.00 99.00 99.00 999 1012.3  -4.5 999.0 999.0 99.0 99.00
2013 03 18 08 50 180  0.0  0.0  0.05 99.00  8.00 999 1010.6  -4.4 999.0 999.0 99.0 99.00
2013 03 18 09 50 180  0.0  0.0  0.06 99.00  8.70 999 1009.8  -4.2 999.0 999.0 99.0 99.00
2013 03 18 10 50 180  0.0  0.3  0.06 99.00  8.39 999 1008.6  -4.6 999.0 999.0 99.0 99.00
2013 03 18 11 50 180  0.0  0.0  0.06 99.00  8.10 999 1007.6  -4.9 999.0 999.0 99.0 99.00
2013 03 18 12 50 180  0.0  0.0  0.04 99.00  7.38 999 1006.9  -4.6 999.0 999.0 99.0 99.00
2013 03 18 13 50 180  0.0  0.0  0.05 99.00  7.94 999 1005.5  -4.0 999.0 999.0 99.0 99.00
2013 03 18 14 50 180  0.0  0.0  0.04 99.00  7.04 999 1004.3  -3.1 999.0 999.0 99.0 99.00
2013 03 18 15 50 180  0.0  0.0  0.05 99.00  8.06 999 1003.5  -2.0 999.0 999.0 99.0 99.00
2013 03 18 16 50 180  0.0  0.0  0.05 99.00  8.08 999 1002.5  -0.9 999.0 999.0 99.0 99.00
2013 03 18 17 50 183  0.2  1.2  0.11 99.00  9.61 999 1001.5  -0.1 999.0 999.0 99.0 99.00
2013 03 18 22 50  75  4.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 03 19 07 50 180  0.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 03 19 12 50 180  0.0  0.3 99.00 99.00 99.00 999  994.6  -0.5 999.0 999.0 99.0 99.00
2013 03 19 16 50 171  4.2  6.7  0.28 14.81  8.71 999  996.6  -1.7 999.0 999.0 99.0 99.00
2013 03 19 17 50 240  4.2  5.9  0.07 99.00  5.27 999  997.6  -1.9 999.0 999.0 99.0 99.00
2013 03 19 18 50 272  3.1  5.3  0.12 99.00  9.82 999  997.9  -1.2 999.0 999.0 99.0 99.00
2013 03 19 19 50 302  4.7  7.7  0.02 99.00  6.13 999  998.4  -1.2 999.0 999.0 99.0 99.00
2013 03 19 20 50  98  0.6  2.2  0.03 99.00  7.05 999 1000.2  -0.8 999.0 999.0 99.0 99.00
2013 03 19 21 50  97  0.8  2.2  0.02 99.00  5.61 999 1001.6  -1.0 999.0 999.0 99.0 99.00
2013 03 19 22 50 180  0.1  2.5  0.03 99.00  5.31 999 1003.5  -1.6 999.0 999.0 99.0 99.00
2013 03 19 23 50  28  2.0 10.4  0.08 99.00  5.37 999 1004.7  -2.6 999.0 999.0 99.0 99.00
2013 03 20 00 50 247  6.6  9.3  0.03 99.00  6.46 999 1005.9  -3.4 999.0 999.0 99.0 99.00
2013 03 20 01 50 237  4.4  6.0  0.16 99.00  8.05 999 1006.4  -3.9 999.0 999.0 99.0 99.00
2013 03 20 02 50 314  0.2  1.3  0.03 99.00  6.00 999 1006.5  -3.6 999.0 999.0 99.0 99.00
2013 03 20 03 50 294  1.7  5.3  0.19 99.00  5.87 999 1006.3  -3.1 999.0 999.0 99.0 99.00
2013 03 20 05 50 234  4.1  5.7  0.09 99.00  5.51 999 1007.1  -5.7 999.0 999.0 99.0 99.00
2013 03 20 06 50 227  4.4  5.9  0.08 99.00  9.41 999 1007.2  -6.2 999.0 999.0 99.0 99.00
2013 03 20 07 50 217  6.4  8.3  0.06 99.00  8.62 999 1006.9  -6.5 999.0 999.0 99.0 99.00
2013 03 20 08 50 218  7.3  9.3  0.06 99.00  8.76 999 1006.8  -7.4 999.0 999.0 99.0 99.00
2013 03 20 09 50 217  7.8  9.7  0.07 99.00  8.93 999 1006.7  -7.1 999.0 999.0 99.0 99.00
2013 03 20 10 50 215  7.9 10.6  0.09 99.00  9.76 999 1006.6  -7.1 999.0 999.0 99.0 99.00
2013 03 20 11 50 217  8.3 10.7  0.13 99.00  9.60 999 1006.5  -7.2 999.0 999.0 99.0 99.00
2013 03 20 12 50 222  5.5 11.4  0.10 99.00  5.71 999 1005.8  -6.7 999.0 999.0 99.0 99.00
2013 03 20 13 50 228  3.8  9.8  0.06 99.00  5.57 999 1005.2  -6.2 999.0 999.0 99.0 99.00
2013 03 20 14 50  10  0.6  2.5  0.09 99.00  9.64 999 1005.6  -3.9 999.0 999.0 99.0 99.00
2013 03 20 15 50 321  1.0  6.0  0.05 99.00  5.22 999 1005.8  -3.2 999.0 999.0 99.0 99.00
2013 03 20 16 50 348  2.4  7.4  0.05 99.00  4.95 999 1005.7  -3.0 999.0 999.0 99.0 99.00
2013 03 20 21 50 180  0.0  0.2  0.04 99.00  7.26 999 1007.2  -1.1 999.0 999.0 99.0 99.00
2013 03 20 22 50 180  0.0  0.2  0.06 99.00  8.36 999 1007.7  -1.6 999.0 999.0 99.0 99.00
2013 03 20 23 50 180  0.0  0.1  0.06 99.00  8.32 999 1008.3  -2.2 999.0 999.0 99.0 99.00
2013 03 21 00 50 180  0.0  0.0  0.09 99.00  9.67 999 1008.5  -2.3 999.0 999.0 99.0 99.00
2013 03 21 01 50 180  0.0  0.0  0.07 99.00  9.15 999 1008.6  -3.0 999.0 999.0 99.0 99.00
2013 03 21 02 50 180  0.0  0.0  0.06 99.00  8.58 999 1008.7  -3.2 999.0 999.0 99.0 99.00
2013 03 21 03 50 180  0.0  0.0 99.00 99.00 99.00 999 1009.0  -3.3 999.0 999.0 99.0 99.00
2013 03 21 04 50 180  0.0  0.0  0.07 99.00  9.08 999 1009.0  -3.3 999.0 999.0 99.0 99.00
2013 03 21 05 50 180  0.0  0.0 99.00 99.00 99.00 999 1009.2  -3.6 999.0 999.0 99.0 99.00
2013 03 21 06 50 180  0.0  0.0 99.00 99.00 99.00 999 1009.5  -4.1 999.0 999.0 99.0 99.00
2013 03 21 07 50 180  0.0  0.0 99.00 99.00 99.00 999 1009.8  -4.7 999.0 999.0 99.0 99.00
2013 03 21 08 50 180  0.0  0.0  0.06 99.00  8.19 999 1009.7  -4.8 999.0 999.0 99.0 99.00
2013 03 21 10 50 180  0.0  0.6 99.00 99.00 99.00 999 1010.3  -5.5 999.0 999.0 99.0 99.00
2013 03 21 11 50 214  0.2  1.5  0.05 99.00  7.94 999 1010.6  -5.7 999.0 999.0 99.0 99.00
2013 03 21 13 50 349  3.6  5.0  0.03 99.00  6.06 999 1011.1  -6.4 999.0 999.0 99.0 99.00
2013 03 21 14 50  34  5.3  7.5  0.09 99.00  8.44 999 1011.4  -7.0 999.0 999.0 99.0 99.00
2013 03 21 15 50  17  1.3  4.4  0.04 99.00  4.91 999 1011.8  -6.2 999.0 999.0 99.0 99.00
2013 03 21 16 50  24  2.9  5.7  0.02 99.00  7.14 999 1011.9  -5.8 999.0 999.0 99.0 99.00
2013 03 21 17 50  14  3.0  6.3  0.05 99.00  5.59 999 1011.8  -5.8 999.0 999.0 99.0 99.00
2013 03 21 19 50  16  2.8  6.8  0.02 99.00  6.58 999 1011.9  -5.0 999.0 999.0 99.0 99.00
2013 03 21 20 50 268  2.5  5.2  0.02 99.00  7.14 999 1012.3  -5.0 999.0 999.0 99.0 99.00
2013 03 21 21 50 260  4.2  6.3  0.02 99.00  7.14 999 1012.4  -5.1 999.0 999.0 99.0 99.00
2013 03 21 22 50 357  2.4  5.1  0.06 99.00  4.75 999 1012.8  -4.3 999.0 999.0 99.0 99.00
2013 03 21 23 50 354  0.3  1.8  0.06 99.00  4.90 999 1012.5  -3.8 999.0 999.0 99.0 99.00
2013 03 22 00 50   4  2.2  4.8  0.03 99.00  5.80 999 1012.8  -4.3 999.0 999.0 99.0 99.00
2013 03 22 01 50  21  3.6  6.0  0.06 99.00  8.23 999 1012.8  -3.8 999.0 999.0 99.0 99.00
2013 03 22 02 50  22  3.7  5.3  0.06 99.00  8.67 999 1012.4  -3.1 999.0 999.0 99.0 99.00
2013 03 22 03 50  41  3.5  4.9 99.00 99.00 99.00 999 1012.0  -2.3 999.0 999.0 99.0 99.00
2013 03 22 04 50  41  3.6  4.8  0.06 99.00  8.59 999 1012.0  -2.8 999.0 999.0 99.0 99.00
2013 03 22 05 50  43  3.3  5.1  0.05 99.00  7.93 999 1012.2  -2.9 999.0 999.0 99.0 99.00
2013 03 22 06 50  44  2.6  3.5  0.06 99.00  8.88 999 1012.4  -4.1 999.0 999.0 99.0 99.00
2013 03 22 07 50  45  1.8  2.3  0.05 99.00  7.96 999 1012.6  -6.5 999.0 999.0 99.0 99.00
2013 03 22 08 50  49  2.4  3.2  0.05 99.00  8.18 999 1012.9  -7.2 999.0 999.0 99.0 99.00
2013 03 22 09 50  47  0.9  1.9  0.04 99.00  7.21 999 1013.4  -7.4 999.0 999.0 99.0 99.00
2013 03 22 10 50  46  0.9  1.4  0.04 99.00  7.06 999 1013.8  -7.1 999.0 999.0 99.0 99.00
2013 03 22 11 50  42  1.6  4.1  0.02 99.00  6.90 999 1014.2  -5.6 999.0 999.0 99.0 99.00
2013 03 22 12 50  46  0.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 03 22 13 50 309  0.4  1.3 99.00 99.00 99.00 999 1014.6  -4.1 999.0 999.0 99.0 99.00
2013 03 22 19 50 287  2.5  6.4 99.00 99.00 99.00 999 1014.9  -3.0 999.0 999.0 99.0 99.00
2013 03 22 20 50 270  2.8  8.3  0.02 99.00  7.14 999 1014.8  -2.4 999.0 999.0 99.0 99.00
2013 03 22 21 50   7  0.1  2.3  0.02 99.00  6.46 999 1015.2  -2.0 999.0 999.0 99.0 99.00
2013 03 22 22 50 180  0.1  0.7  0.02 99.00  6.43 999 1015.8  -1.7 999.0 999.0 99.0 99.00
2013 03 22 23 50 261  2.1  5.3  0.03 99.00  5.15 999 1016.4  -3.1 999.0 999.0 99.0 99.00
2013 03 23 00 50 294  1.2  4.1  0.02 99.00  5.41 999 1016.7  -3.6 999.0 999.0 99.0 99.00
2013 03 23 01 50 180  0.0  0.2  0.05 99.00  7.55 999 1017.2  -3.4 999.0 999.0 99.0 99.00
2013 03 23 02 50 180  0.1  0.4  0.06 99.00  8.01 999 1017.3  -3.0 999.0 999.0 99.0 99.00
2013 03 23 03 50 180  0.0  0.3  0.05 99.00  7.38 999 1017.3  -2.4 999.0 999.0 99.0 99.00
2013 03 23 04 50 180  0.0  0.0  0.06 99.00  8.16 999 1017.2  -2.2 999.0 999.0 99.0 99.00
2013 03 23 05 50 180  0.0  0.0 99.00 99.00 99.00 999 1017.3  -3.8 999.0 999.0 99.0 99.00
2013 03 23 06 50 180  0.0  0.0  0.07 99.00  9.14 999 1017.5  -4.5 999.0 999.0 99.0 99.00
2013 03 23 07 50 180  0.0  0.0  0.08 99.00  9.23 999 1017.5  -5.2 999.0 999.0 99.0 99.00
2013 03 23 08 50   2  0.4  1.1  0.05 99.00  7.97 999 1017.4  -4.1 999.0 999.0 99.0 99.00
2013 03 23 09 50 180  0.1  0.7  0.08 99.00  9.33 999 1017.8  -4.3 999.0 999.0 99.0 99.00
2013 03 23 10 50  17  1.7  2.1  0.05 99.00  7.87 999 1018.3  -6.2 999.0 999.0 99.0 99.00
2013 03 23 11 50 180  0.1  0.6  0.04 99.00  5.52 999 1019.0  -6.7 999.0 999.0 99.0 99.00
2013 03 23 12 50  30  0.3  1.7  0.02 99.00  7.14 999 1019.6  -5.7 999.0 999.0 99.0 99.00
2013 03 23 13 50  48  1.5  4.4  0.07 99.00  5.58 999 1019.5  -2.3 999.0 999.0 99.0 99.00
2013 03 23 14 50 177  0.5  2.0  0.05 99.00  4.60 999 1020.0  -3.2 999.0 999.0 99.0 99.00
2013 03 24 16 50 357  5.0  6.9  0.13 99.00  9.25 999 1017.5  -2.9 999.0 999.0 99.0 99.00
2013 03 24 18 50 180  0.0  0.1  0.14 99.00  7.39 999 1015.6  -0.2 999.0 999.0 99.0 99.00
2013 03 24 19 50 352  2.2  3.8  0.10 99.00  6.88 999 1015.1  -2.3 999.0 999.0 99.0 99.00
2013 03 24 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.5 999.0 999.0 999.0 99.0 99.00
2013 03 24 23 50 187  0.6  2.4  0.02 99.00  5.70 999 1012.3  -0.9 999.0 999.0 99.0 99.00
2013 03 25 10 50  14  0.3 99.0 99.00 99.00 99.00 999 1013.3  -3.1 999.0 999.0 99.0 99.00
2013 03 25 11 50 280  2.4  3.6  0.02 99.00  6.94 999 1013.5  -3.0 999.0 999.0 99.0 99.00
2013 03 25 12 50  42  4.3  6.5  0.08 99.00  5.19 999 1013.2  -3.0 999.0 999.0 99.0 99.00
2013 03 25 13 50  37  4.7  7.2  0.07 99.00  5.11 999 1013.5  -2.7 999.0 999.0 99.0 99.00
2013 03 25 14 50  60  3.3  5.1  0.08 99.00  5.64 999 1013.9  -1.8 999.0 999.0 99.0 99.00
2013 03 25 15 50  46  2.6  5.2  0.07 99.00  5.28 999 1014.3  -1.0 999.0 999.0 99.0 99.00
2013 03 25 16 50   7  0.8  3.2  0.09 99.00  5.94 999 1013.6   1.3 999.0 999.0 99.0 99.00
2013 03 25 17 50  29  4.4  6.0  0.08 99.00  6.23 999 1013.5   0.1 999.0 999.0 99.0 99.00
2013 03 25 19 50 325  0.2  1.9  0.10 99.00  6.80 999 1013.2   2.7 999.0 999.0 99.0 99.00
2013 03 25 20 50  11  2.1  4.3  0.06 99.00  5.28 999 1013.6   0.9 999.0 999.0 99.0 99.00
2013 03 25 21 50 358  0.6 99.0 99.00 99.00 99.00 999 9999.0   1.6 999.0 999.0 99.0 99.00
2013 03 25 22 50 273  3.4  6.1 99.00 99.00 99.00 999 1013.5   1.5 999.0 999.0 99.0 99.00
2013 03 26 12 50 353  0.6  1.2  0.01 99.00  5.88 999 1018.0  -0.2 999.0 999.0 99.0 99.00
2013 03 26 14 50   8  1.7  3.8  0.08 99.00  6.08 999 1019.5   0.1 999.0 999.0 99.0 99.00
2013 03 26 15 50 326  0.1  0.8  0.10 99.00  7.21 999 1019.3   3.5 999.0 999.0 99.0 99.00
2013 03 26 16 50 354  2.7  5.1  0.09 99.00  7.16 999 1019.5   0.2 999.0 999.0 99.0 99.00
2013 03 26 17 50 354  0.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 03 26 18 50 263  2.5  7.8  0.06 99.00  7.01 999 1018.2   2.4 999.0 999.0 99.0 99.00
2013 03 26 19 50 260  1.2  6.2  0.09 99.00  7.16 999 1018.2   2.1 999.0 999.0 99.0 99.00
2013 03 26 20 50 349  2.9  4.9  0.10 99.00  7.78 999 1018.7   1.1 999.0 999.0 99.0 99.00
2013 03 26 21 50 298  5.5 10.4  0.09 99.00  6.80 999 1017.7   2.0 999.0 999.0 99.0 99.00
2013 03 26 22 50 349  5.9  8.7 99.00 99.00 99.00 999 1018.7   1.2 999.0 999.0 99.0 99.00
2013 03 26 23 50 358  5.9  8.8  0.10 99.00  8.31 999 1018.8   0.5 999.0 999.0 99.0 99.00
2013 03 27 00 50 357  2.5  4.8  0.06 99.00  5.90 999 1019.3   0.5 999.0 999.0 99.0 99.00
2013 03 27 01 50 180  0.0  0.3  0.27  4.76  5.00 999 1019.4   0.7 999.0 999.0 99.0 99.00
2013 03 27 11 50 180  0.1  1.5  0.05 99.00  7.80 999 1020.1  -1.0 999.0 999.0 99.0 99.00
2013 03 27 12 50  22  3.8  7.7  0.14 99.00  9.15 999 1020.8  -0.6 999.0 999.0 99.0 99.00
2013 03 27 13 50 265  0.1  0.9  0.12 99.00  8.75 999 1020.9  -0.4 999.0 999.0 99.0 99.00
2013 03 27 14 50   2  1.3  3.1  0.14 99.00  8.78 999 1021.1  -0.5 999.0 999.0 99.0 99.00
2013 03 27 15 50 355  0.5  1.7  0.06 99.00  5.36 999 1021.2   0.9 999.0 999.0 99.0 99.00
2013 03 27 17 50 180  0.1  0.7 99.00 99.00 99.00 999 1020.4   1.8 999.0 999.0 99.0 99.00
2013 03 27 18 50 180  0.0  0.9  0.04 99.00  7.56 999 1020.5   2.4 999.0 999.0 99.0 99.00
2013 03 27 19 50 180  0.0  0.4  0.08 99.00  9.31 999 1021.3   2.6 999.0 999.0 99.0 99.00
2013 03 27 20 50  26  2.4  4.7  0.04 99.00  6.85 999 1021.4   2.3 999.0 999.0 99.0 99.00
2013 03 27 21 50  18  2.1  4.1  0.04 99.00  7.47 999 1021.5   2.3 999.0 999.0 99.0 99.00
2013 03 27 22 50  14  1.6  3.0  0.08 99.00  9.21 999 1022.1   1.4 999.0 999.0 99.0 99.00
2013 03 27 23 50  17  1.7  3.7  0.06 99.00  8.13 999 1022.5   1.2 999.0 999.0 99.0 99.00
2013 03 28 00 50  16  1.3  3.4 99.00 99.00 99.00 999 1022.5   1.0 999.0 999.0 99.0 99.00
2013 03 28 01 50  14  1.2  2.7  0.06 99.00  8.38 999 1022.7   1.0 999.0 999.0 99.0 99.00
2013 03 28 02 50   1  0.4  1.6  0.06 99.00  8.10 999 1022.8   1.0 999.0 999.0 99.0 99.00
2013 03 28 03 50 264  0.5  1.9  0.05 99.00  8.12 999 1022.7   0.7 999.0 999.0 99.0 99.00
2013 03 28 04 50 263  0.3  1.3  0.06 99.00  8.25 999 1022.8   0.3 999.0 999.0 99.0 99.00
2013 03 28 05 50 275  0.2  0.8  0.05 99.00  8.01 999 1022.9   0.2 999.0 999.0 99.0 99.00
2013 03 28 06 50 290  0.2  0.9  0.06 99.00  8.36 999 1023.1  -0.4 999.0 999.0 99.0 99.00
2013 03 28 07 50 272  0.4  1.4  0.07 99.00  9.14 999 1023.3  -0.5 999.0 999.0 99.0 99.00
2013 03 28 08 50 265  0.2  1.2  0.07 99.00  8.95 999 1023.5  -0.9 999.0 999.0 99.0 99.00
2013 03 28 09 50 180  0.0  0.3  0.07 99.00  8.94 999 1023.6  -0.8 999.0 999.0 99.0 99.00
2013 03 28 10 50 180  0.0  0.3  0.04 99.00  7.35 999 1024.0  -1.3 999.0 999.0 99.0 99.00
2013 03 28 11 50 180  0.1  0.5  0.04 99.00  7.37 999 1024.4  -1.0 999.0 999.0 99.0 99.00
2013 03 28 12 50 180  0.0  0.0  0.11 99.00  9.99 999 1024.5  -0.4 999.0 999.0 99.0 99.00
2013 03 28 14 50 308  0.3  1.3 99.00 99.00 99.00 999 1024.4   2.6 999.0 999.0 99.0 99.00
2013 03 28 15 50 359  0.8  2.0 99.00 99.00 99.00 999 1024.4   3.5 999.0 999.0 99.0 99.00
2013 03 28 16 50   7  1.2  2.2 99.00 99.00 99.00 999 1024.6   3.5 999.0 999.0 99.0 99.00
2013 03 28 17 50 358  3.9  5.8  0.08 99.00  8.95 999 1024.0   3.0 999.0 999.0 99.0 99.00
2013 03 28 18 50  13  1.1  2.6 99.00 99.00 99.00 999 1024.7   0.6 999.0 999.0 99.0 99.00
2013 03 28 19 50 335  1.7  3.3  0.15 99.00  9.06 999 1024.4   1.1 999.0 999.0 99.0 99.00
2013 03 28 20 50 328  3.3  5.5 99.00 99.00 99.00 999 1024.5   0.9 999.0 999.0 99.0 99.00
2013 03 28 21 50 341  3.4 99.0 99.00 99.00 99.00 999 1024.6   1.1 999.0 999.0 99.0 99.00
2013 03 29 00 50 350  2.4  4.8 99.00 99.00 99.00 999 1025.1   1.3 999.0 999.0 99.0 99.00
2013 03 29 01 50 307  1.0  2.9 99.00 99.00 99.00 999 1025.2   1.4 999.0 999.0 99.0 99.00
2013 03 29 02 50 338  0.8  2.0 99.00 99.00 99.00 999 1025.2   1.7 999.0 999.0 99.0 99.00
2013 03 29 03 50 340  1.8  3.3 99.00 99.00 99.00 999 1025.0   1.6 999.0 999.0 99.0 99.00
2013 03 29 04 50 340  2.0  3.7 99.00 99.00 99.00 999 1025.0   1.6 999.0 999.0 99.0 99.00
2013 03 29 05 50 330  1.7  3.5 99.00 99.00 99.00 999 1025.1   1.8 999.0 999.0 99.0 99.00
2013 03 29 06 50 343  1.9  3.3 99.00 99.00 99.00 999 1025.2   1.6 999.0 999.0 99.0 99.00
2013 03 29 07 50 326  0.9  2.7 99.00 99.00 99.00 999 1025.0   1.4 999.0 999.0 99.0 99.00
2013 03 29 08 50 269  1.0  2.9 99.00 99.00 99.00 999 1025.0   1.3 999.0 999.0 99.0 99.00
2013 03 29 09 50 283  0.9  2.3 99.00 99.00 99.00 999 1025.1   1.4 999.0 999.0 99.0 99.00
2013 03 29 10 50 251  2.8  4.5 99.00 99.00 99.00 999 1024.9   1.0 999.0 999.0 99.0 99.00
2013 03 29 12 50 309  1.7  2.6 99.00 99.00 99.00 999 1025.3   0.9 999.0 999.0 99.0 99.00
2013 03 29 13 50 318  1.8  3.5 99.00 99.00 99.00 999 1025.4   0.9 999.0 999.0 99.0 99.00
2013 03 29 14 50 352  1.4  3.6 99.00 99.00 99.00 999 1025.2   0.9 999.0 999.0 99.0 99.00
2013 03 29 15 50 272  0.9  2.6 99.00 99.00 99.00 999 1025.0   0.5 999.0 999.0 99.0 99.00
2013 03 29 16 50 243  1.5  3.3 99.00 99.00 99.00 999 1024.6   1.1 999.0 999.0 99.0 99.00
2013 03 29 17 50 235  2.6  4.1 99.00 99.00 99.00 999 1023.6   0.9 999.0 999.0 99.0 99.00
2013 03 29 18 50 124  3.5  7.8 99.00 99.00 99.00 999 1022.6   2.7 999.0 999.0 99.0 99.00
2013 03 29 19 50 273  5.2  7.2 99.00 99.00 99.00 999 1022.8   2.0 999.0 999.0 99.0 99.00
2013 03 29 20 50 203  1.4  3.6 99.00 99.00 99.00 999 1022.8   1.8 999.0 999.0 99.0 99.00
2013 03 29 21 50 285  1.5  3.8 99.00 99.00 99.00 999 1022.2   1.1 999.0 999.0 99.0 99.00
2013 03 29 22 50 224  1.3  3.1 99.00 99.00 99.00 999 1021.8   1.9 999.0 999.0 99.0 99.00
2013 03 29 23 50 146  1.1  2.6 99.00 99.00 99.00 999 1021.3   1.5 999.0 999.0 99.0 99.00
2013 03 30 00 50 146  3.9  4.9 99.00 99.00 99.00 999 1020.4   1.4 999.0 999.0 99.0 99.00
2013 03 30 01 50 158  4.0  4.4 99.00 99.00 99.00 999 1020.8   1.9 999.0 999.0 99.0 99.00
2013 03 30 02 50 168  3.2  4.1 99.00 99.00 99.00 999 1020.8   2.0   0.6 999.0 99.0 99.00
2013 03 30 03 50 173  4.8  5.4 99.00 99.00 99.00 999 1020.2   2.6   0.5 999.0 99.0 99.00
2013 03 30 04 50 201  5.2  5.7 99.00 99.00 99.00 999 1019.5   2.9   0.4 999.0 99.0 99.00
2013 03 30 05 50 210  4.7  5.6  0.11 99.00  2.27 999 1019.1   2.2   0.4 999.0 99.0 99.00
2013 03 30 06 50 210  4.5  5.0  0.14 99.00  2.41 999 1018.5   2.6   0.4 999.0 99.0 99.00
2013 03 30 07 50 199  3.7  3.9  0.13 99.00  2.36 999 1017.7   2.1   0.4 999.0 99.0 99.00
2013 03 30 08 50 187  3.4  3.7  0.11 99.00  2.36 999 1016.7   2.1   0.4 999.0 99.0 99.00
2013 03 30 09 50 172  3.2  3.6  0.09 99.00  2.49 999 1015.9   2.0   0.4 999.0 99.0 99.00
2013 03 30 10 50 193  2.7  3.1  0.09 99.00  2.50 999 1015.3   1.8   0.4 999.0 99.0 99.00
2013 03 30 11 50 231  6.0  6.7  0.09 99.00  2.53 999 1015.0   1.9   0.4 999.0 99.0 99.00
2013 03 30 12 50 214  2.5  3.1  0.10 99.00  2.35 999 1014.0   1.5   0.4 999.0 99.0 99.00
2013 03 30 13 50 208  3.8  4.3  0.14 99.00  2.39 999 1013.3   2.0   0.4 999.0 99.0 99.00
2013 03 30 14 50 154  3.9  4.4  0.14 99.00  2.63 999 1012.0   2.0   0.4 999.0 99.0 99.00
2013 03 30 15 50 162  3.4  4.2  0.15 99.00  2.79 999 1011.4   1.7   0.4 999.0 99.0 99.00
2013 03 30 16 50 182  2.0  2.7  0.16 99.00  2.80 999 1010.7   1.4   0.4 999.0 99.0 99.00
2013 03 30 17 50 225  2.2  2.5  0.16 99.00  2.77 999 1010.0   1.2   0.4 999.0 99.0 99.00
2013 03 30 18 50 247  4.0  4.5  0.18 99.00  2.82 999 1009.8   1.2   0.4 999.0 99.0 99.00
2013 03 30 19 50 236  4.0  5.1  0.18 99.00  2.50 999 1009.2   1.5   0.4 999.0 99.0 99.00
2013 03 30 20 50 253  6.2  7.3  0.30  2.60  2.67 999 1009.0   0.6   0.5 999.0 99.0 99.00
2013 03 30 21 50 233  4.9  5.7  0.31  2.94  2.74 999 1008.5   1.1   0.5 999.0 99.0 99.00
